Name,CC0h_1,CC0h_2,CC0h_3,CC4h_1,CC4h_2,CC4h_3,CC12h_1,CC12h_2,CC12h_3,MGC0h_1,MGC0h_2,MGC0h_3,MGC4h_1,MGC4h_2,MGC4h_3,MGC12h_1,MGC12h_2,MGC12h_3
Hmga1,343,657,605,8301,6811,5239,6474,5930,6794,134,124,225,5982,8544,6596,4859,5813,5596
AI413582,265,257,245,304,231,248,636,733,715,387,262,327,147,168,190,251,424,316
AC127341.5,11,18,4,10,2,22,18,28,49,25,14,21,20,18,6,22,24,19
Nudt3,4444,4541,3937,4073,2685,2227,3075,3022,3635,3516,2416,2949,2003,2277,2403,2609,3033,2967
RPS10-NUDT3,22,8,3,29,3,16,28,27,15,8,10,8,12,26,4,28,42,20
Rps10,5068,5316,4450,4336,3522,2742,2550,2408,2917,2763,2114,2291,1819,2282,2004,2077,2113,2201
Gm15420,0,0,0,2,4,0,0,0,0,0,0,2,0,0,6,0,2,0
Pacsin1,64,489,375,508,241,1285,128,147,144,36,38,120,44,60,39,163,169,188
Spdef,28,6,7,5,0,2,18,2,11,14,9,0,1,8,5,22,8,15
Gm15458,4,13,4,0,0,0,0,1,6,0,5,1,2,3,2,2,5,6
D17Wsu92e,4401,5921,5158,7042,4740,6460,6177,6360,6819,5110,3586,4257,3221,3901,3648,5928,6221,6348
Snrpc,2916,3220,2742,2951,2447,1869,1802,1560,2066,2367,1646,1711,1249,1608,1523,1402,1577,1606
Uhrf1bp1,1930,2218,2040,2486,1383,1751,1775,1576,1830,3320,2243,2650,1418,1143,1559,1639,1555,1849
Taf11,1721,2087,2015,1501,1101,1064,1082,1097,1363,1611,1202,1219,787,912,815,962,1110,1242
AC126040.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anks1,2922,3263,2995,2446,1948,1573,1867,1935,1934,3324,2168,2522,2058,2201,2313,1924,1888,1942
Gm15597,6,13,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
AC132460.2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
AC132460.3,9,2,14,0,6,0,4,2,6,8,4,2,4,4,0,2,4,6
Tcp11,193,284,303,51,33,45,76,93,133,80,93,103,21,14,16,65,46,46
AC132460.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC126937.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scube3,448,424,401,427,415,196,611,567,700,334,317,332,333,219,389,570,389,675
Zfp523,3467,3928,3290,1468,861,953,1729,1832,1927,5006,3790,3672,1072,855,1191,1717,1845,1904
Def6,96,230,175,113,70,294,194,129,147,84,82,60,16,21,33,75,58,83
AC126937.1,7,12,0,0,2,8,3,2,0,2,2,2,2,0,0,0,4,2
Ppard,939,1401,1045,1832,1159,1860,1947,1776,1772,1195,926,1002,738,942,819,1376,1408,1463
Fance,1293,1675,1550,1015,570,942,774,848,940,1649,1233,1310,568,409,670,833,791,901
CT025652.1,28,29,24,12,6,12,17,6,16,26,16,22,12,6,18,20,23,14
Rpl10a,26757,29681,25656,24801,21333,16297,16258,15307,18076,16397,12159,13762,10936,12843,13326,12756,12934,14107
Tead3,219,284,261,435,204,258,689,776,875,729,583,603,397,301,430,526,625,652
Tulp1,37,45,21,27,6,8,53,21,47,61,22,52,0,14,13,52,63,57
Fkbp5,20543,25246,22021,8974,5694,10023,34119,35783,39109,13476,10864,12424,9848,7717,10852,66741,80392,77777
AC154912.5,6,5,6,4,0,2,8,32,14,8,14,6,14,6,7,15,36,36
AC154912.1,10,9,2,4,0,8,3,2,7,0,2,5,8,7,5,5,9,16
Gm22146,3,1,0,0,0,0,2,1,2,0,2,1,2,0,0,2,0,5
AC154912.3,122,308,250,75,24,84,77,52,124,9,8,34,44,22,63,160,84,107
Gm20109,0,6,2,0,0,0,8,0,2,2,0,2,2,0,2,2,2,8
E230001N04Rik,43,55,83,8,7,20,39,49,43,32,36,31,40,33,28,145,197,176
Gm25195,6,2,4,2,3,0,1,2,0,3,2,0,1,2,6,6,1,6
Armc12,10,21,13,13,6,16,5,20,8,11,11,11,11,14,3,13,17,27
Clpsl2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Clps,2,8,10,6,4,6,0,0,0,0,0,2,2,2,0,4,0,0
Mir6969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lhfpl5,4,16,31,26,44,20,6,12,9,17,2,26,16,8,9,8,24,13
Srpk1,5161,7445,6963,7317,5648,6434,3228,3168,3745,6784,5298,5584,5083,4878,5478,4254,3971,4844
Slc26a8,86,88,52,14,11,8,9,11,17,129,106,145,18,10,28,36,40,40
Mapk14,3601,4302,3736,4571,3124,2991,3217,3454,3542,4571,3567,4069,3013,2717,3116,3444,3521,3928
AC170998.1,18,0,8,2,3,1,3,6,2,8,5,10,6,5,6,2,13,4
Mapk13,5,58,29,92,48,110,15,18,37,67,61,82,192,152,193,263,302,314
Brpf3,3087,4639,3791,3775,2854,2965,2501,2699,2525,8756,6394,6398,4477,4799,4689,3311,3441,3670
AC140278.2,0,5,0,7,2,0,1,2,0,4,2,0,0,2,2,0,5,0
Pnpla1os,0,3,0,2,2,1,0,1,2,1,0,0,1,1,0,0,2,0
Pnpla1,4,18,12,13,11,57,0,0,0,3,3,3,0,2,2,7,8,3
4930539E08Rik,4,92,42,54,30,196,8,12,13,5,0,27,5,9,4,31,24,28
1700030A11Rik,0,6,4,1,2,8,0,0,0,0,0,2,1,0,0,0,0,0
Gm16191,3,0,0,0,0,0,12,3,8,0,2,0,2,4,1,11,9,14
Pxt1,37,85,119,118,44,270,5,17,16,5,2,32,13,8,7,54,51,50
Kctd20,2975,3411,3156,2850,2150,2052,2958,3086,3631,4419,3300,3391,2395,2728,2581,3502,4035,3849
Stk38,3899,5117,4463,4549,3127,2975,3909,4317,4470,5457,4290,4513,3846,3537,4105,3099,3264,3519
Gm23887,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
Gm16195,0,6,4,2,0,0,0,0,0,2,4,4,0,0,0,0,0,2
Srsf3,14300,16396,14010,11094,9269,6517,7392,6759,8312,15198,11671,11362,8402,9072,8978,7801,8042,8894
AC167363.1,12,26,10,0,1,8,2,8,4,5,14,8,4,5,7,6,14,12
Trp53cor1,43,19,46,0,12,4,10,10,8,22,32,17,13,6,12,22,27,30
Gm27599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdkn1a,319,498,457,2736,3628,1664,5123,5202,5959,422,410,326,1845,2818,2315,6047,7902,6885
AC167363.2,0,6,6,8,16,20,44,26,40,18,4,6,42,19,36,44,48,62
Rab44,32,23,12,4,4,8,5,3,29,46,35,37,21,17,10,19,20,20
Cpne5,20,41,56,85,12,100,10,11,17,22,12,25,19,22,37,49,45,48
Ppil1,2779,3003,2491,2496,1792,1433,1346,1249,1659,2185,1456,1630,1104,991,1194,1152,1245,1274
BC004004,1760,2135,1881,998,787,1243,973,1060,1335,1716,1299,1596,414,459,519,967,1097,1160
Pi16,21,15,6,0,1,7,8,0,4,22,8,19,5,20,14,18,16,31
Mtch1,6569,7175,6344,4241,3413,2986,6112,6294,7353,6044,4640,5066,2591,2452,2956,4381,4684,4855
Fgd2,5,12,10,0,0,5,4,0,3,44,49,70,15,15,21,33,27,42
Gm26885,55,75,55,230,207,125,229,227,278,36,31,36,80,163,68,86,101,107
Pim1,864,742,732,3264,3775,2240,3889,4325,4519,650,570,537,1287,3288,1840,1316,1389,1454
Gm17657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tmem217,2,0,15,2,0,10,0,3,4,6,1,2,2,2,2,0,0,1
Tbc1d22b,1339,2505,1804,2122,1090,3787,1263,1508,1363,1338,1111,1291,706,864,797,1021,1207,1126
Gm28052,0,12,0,17,4,16,4,10,1,6,10,8,6,0,2,7,0,20
Tbc1d22bos,0,2,2,0,0,0,0,5,0,6,0,2,0,0,4,0,0,4
Mir7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rnf8,381,954,751,880,448,1347,199,241,279,319,291,300,242,234,286,272,239,248
Gm28043,297,324,163,109,89,91,97,103,120,336,280,308,130,132,194,184,165,152
Cmtr1,631,742,821,513,424,435,575,758,757,1294,931,957,539,475,533,706,720,809
Ccdc167,937,1191,959,305,283,328,297,395,399,1048,781,877,245,228,291,389,374,476
Mdga1,155,85,144,212,105,128,319,377,422,190,171,155,54,115,64,136,120,146
Gm16758,0,2,0,0,1,2,2,6,2,4,6,1,0,0,2,0,2,0
Gm22327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zfand3,3119,4191,3707,5433,3620,5884,4673,4587,4897,3511,2556,3024,3662,4737,4132,6209,6676,6861
Btbd9,1746,2186,1934,2348,2025,1876,2413,2540,2623,2062,1499,1744,1158,1622,1490,1706,1693,1744
Gm25049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9874,2,3,0,2,2,2,2,7,3,4,4,3,6,3,3,0,0,3
Glo1,2973,3223,2792,2153,1578,1336,2538,2636,3157,3093,2375,2387,1106,1106,1145,2159,2428,2476
1700097N02Rik,4,33,66,54,20,98,0,0,0,0,4,2,2,2,0,2,2,5
Dnah8,173,748,677,643,358,2108,11,16,26,98,88,241,35,32,34,90,24,49
Gm24661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glp1r,96,96,60,0,1,1,0,0,7,14,11,9,9,13,7,0,3,2
Umodl1,373,2425,2150,2244,1021,6788,1,1,0,144,220,544,85,134,134,226,77,188
Gm24026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abcg1,29,186,161,245,112,788,4,2,8,33,41,96,28,31,56,51,59,67
Gm25447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tff3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tff2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
Gm15318,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tff1,0,1,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0
Tmprss3,0,0,0,1,1,0,0,0,0,3,0,5,0,2,2,2,1,3
Ubash3a,58,101,104,28,20,34,11,2,9,89,58,99,22,21,33,47,33,29
Rsph1,65,68,91,28,22,26,185,148,167,49,56,50,21,21,23,87,105,79
Slc37a1,143,110,138,314,326,176,547,608,703,293,304,338,324,432,289,516,637,733
Pde9a,403,569,574,102,60,140,49,35,55,382,260,255,71,36,36,65,41,54
Wdr4,2105,2754,2221,2107,1541,1047,1351,1543,1821,2540,2068,2091,1284,1246,1571,1824,1728,1937
Ndufv3,2334,2986,2216,1318,956,730,1623,1617,1865,1686,1307,1305,419,488,493,1128,1213,1365
Gm38099,0,1,2,3,5,0,9,2,9,8,7,12,2,3,3,6,2,2
4833413E03Rik,22,20,28,22,19,6,10,18,21,36,49,44,15,0,4,22,10,14
Pknox1,2592,2872,2743,2546,2573,1425,1095,1083,1150,2974,2101,2289,2079,2226,2081,1759,1725,1885
Gm24970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cbs,3027,3892,3202,651,680,425,96,35,130,7019,4546,5541,959,896,1107,759,436,650
U2af1,8873,10836,9297,8080,6828,5600,3619,3632,4163,8175,6605,6368,5091,5054,5061,4330,4400,5367
Cryaa,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,4,4,0
Sik1,1330,1543,1047,5455,6130,3380,5414,3159,5148,1249,1019,740,2903,7106,4060,3450,3875,3566
Hsf2bp,73,365,241,400,151,835,45,41,60,34,39,88,62,62,61,68,36,37
Gm25883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rrp1b,2502,3337,2992,3047,2614,2662,1597,1480,1689,2428,1954,2067,1958,2167,2329,2737,2738,3219
Gm17276,6,2,21,54,36,32,163,97,191,50,80,112,203,227,205,338,433,540
Notch3,106,88,67,38,46,20,127,90,160,349,296,478,148,167,277,265,285,380
Ephx3,0,1,11,5,7,6,11,9,8,10,5,9,6,4,6,15,4,10
Brd4,9730,11381,9261,13235,9740,9554,11312,11525,11691,10138,6926,7663,9017,9880,9436,9222,9407,9593
Akap8,5902,7655,7407,7212,5434,4328,4230,4123,4828,11642,8965,9321,6186,5455,6606,5758,6058,6659
Akap8l,4153,6019,4926,2685,1607,1882,3145,3647,3614,12110,8517,9470,3157,2349,3303,3883,3881,4494
Wiz,5680,6972,5617,5304,4544,4339,4113,4323,4318,8794,6136,6084,3898,3941,3869,4065,4251,4413
Gm26858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rasal3,4,8,2,0,2,0,1,2,1,6,7,13,12,8,14,4,11,10
Pglyrp2,8,27,7,20,9,52,2,0,1,2,0,9,1,0,0,3,3,2
Cyp4f39,16,280,254,345,89,760,6,0,1,7,19,101,6,21,23,24,6,18
Cyp4f17,233,306,378,180,182,105,378,443,438,775,590,697,220,172,262,570,692,642
Cyp4f16,170,295,222,175,130,128,560,608,735,728,642,680,261,246,309,497,603,653
Cyp4f37,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
Cyp4f40,0,0,0,4,2,4,0,1,0,0,1,0,4,4,2,2,6,0
Cyp4f15,80,140,141,18,8,19,4,4,5,1624,1285,1232,244,141,232,94,96,72
Zfp871,582,682,776,1594,1167,529,1290,1411,1400,2361,1788,1650,2262,2205,1811,1386,1722,2021
Gm17115,4,2,0,6,0,0,3,8,6,2,2,4,0,4,4,4,2,4
Zfp811,19,63,52,17,13,17,42,31,78,90,58,76,22,18,18,16,31,53
Gm23294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gm25555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm26693,47,62,50,12,15,12,19,44,14,94,80,43,16,10,11,28,34,53
Zfp799,523,704,560,403,283,202,527,419,378,1002,716,842,276,280,342,570,570,595
Zfp870,252,292,300,270,247,225,273,245,326,513,396,435,289,270,317,313,378,365
Cyp4f14,0,0,0,0,0,0,0,0,0,15,16,18,2,2,0,11,12,8
Cyp4f13,501,648,599,262,130,148,907,1104,1046,1544,1256,1402,395,292,474,977,1048,1176
Gm25667,0,0,0,0,0,0,0,0,6,0,2,2,1,0,0,6,0,2
Zfp472,307,460,407,550,345,351,245,188,226,418,311,300,266,246,279,239,274,256
Zfp952,455,618,689,631,436,752,371,363,391,925,662,756,382,273,350,505,577,530
Zfp763,301,469,336,313,229,177,244,201,243,704,628,573,332,269,338,317,354,355
4921501E09Rik,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
Zfp563,132,155,186,197,177,150,197,137,184,292,257,199,137,145,144,187,226,215
Morc2b,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0
Olfr55,0,0,0,1,0,0,0,2,4,0,0,1,0,0,0,0,0,1
Olfr239,0,1,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Olfr1564,2,0,0,0,0,0,4,3,12,4,4,1,0,1,1,0,3,4
Zfp955a,159,215,204,190,195,334,130,124,141,245,172,169,113,132,143,143,157,158
Olfr63,1,0,2,0,1,2,0,1,2,0,2,1,0,0,0,0,3,0
Zfp955b,142,185,208,219,184,447,152,171,123,205,135,158,144,94,125,122,139,126
Zfp81,571,719,578,616,465,352,533,639,575,1025,807,857,508,474,543,598,705,680
Zfp101,1212,1694,1586,1417,1233,845,1086,1027,1209,2187,1617,1597,1848,1656,1885,1684,1693,2048
Actl9,0,0,2,0,0,0,0,0,2,2,0,8,0,2,0,0,0,4
Adamts10,8999,11468,11234,7707,4731,3974,4192,4415,4894,15500,11828,13638,7021,6203,7450,4520,3664,4629
Myo1f,48,100,50,60,39,74,6,4,12,29,30,57,41,28,59,30,48,58
Zfp414,881,1218,1011,710,548,571,635,646,704,1232,877,908,443,534,605,501,506,536
Gm20507,106,184,157,95,163,84,91,110,105,248,185,185,134,140,163,88,113,123
Pram1,0,0,0,0,0,0,0,0,4,2,1,0,0,2,0,1,2,0
Hnrnpm,19384,21518,17912,19526,16815,11199,18961,18067,20073,19544,13916,14065,12328,13817,12891,13615,13679,13468
Marchf2,754,1032,793,497,260,510,1129,1232,1322,1266,1074,1200,450,323,485,978,1098,1097
Gm22943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rab11b,6630,7142,6106,6887,6696,4486,6605,6574,7053,7866,5814,5900,5042,6099,5755,5760,6507,6246
Gm17251,146,178,138,159,126,151,233,228,204,261,261,274,117,149,182,161,169,192
Angptl4,486,478,451,2108,1270,1174,10833,10353,11486,1067,938,1136,1766,2135,2405,8182,10339,10148
4931413I07Rik,0,1,0,0,1,0,2,6,4,0,0,1,0,2,1,8,4,2
Kank3,369,410,331,124,71,77,183,338,345,661,433,613,162,158,178,460,407,519
Rps28,17155,19485,16203,14138,11319,9037,8339,7777,9161,6659,5067,5549,4540,5756,5137,5036,5243,5175
Ndufa7,3957,4520,3693,2694,2366,1852,2018,1971,2265,2897,2295,2429,1183,1362,1316,1748,1796,1893
Cd320,2927,3440,2870,1448,1221,1108,855,972,1180,1933,1369,1584,917,816,1057,888,739,1020
CT030732.1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kifc1,3796,4601,4780,3461,2310,3857,1297,1167,1336,4331,3095,3170,1973,1812,2046,1667,1547,1739
Gm27740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platr17,0,13,4,2,0,18,1,0,0,0,4,0,0,0,4,0,3,0
BC051226,129,144,145,93,52,87,116,100,119,97,96,131,36,30,42,92,85,89
Daxx,1397,1992,1915,2719,1908,2160,2037,2220,2122,2040,1451,1410,1522,1506,1459,1498,1575,1610
Tapbp,1978,2294,1674,1387,1293,917,5199,5759,6131,3373,2543,3664,1551,1584,1763,3314,3470,4109
Zbtb22,970,1134,1026,1230,1027,924,1630,1897,2010,1579,985,1168,894,1253,1166,1191,1500,1443
Gm19412,10,28,11,6,4,4,31,42,54,5,9,15,4,0,7,10,7,24
Rgl2,2148,2748,2782,1951,1324,1458,1946,2270,2129,4450,3166,4080,1675,1481,2001,2170,2148,2264
Pfdn6,2656,3155,2761,2344,1732,1867,1676,1470,1787,1404,942,1116,837,880,956,1342,1375,1344
Wdr46,2033,2360,2207,2659,1934,1723,1492,1436,1749,1571,1171,1440,1201,1249,1534,1860,2030,1931
B3galt4,137,161,182,84,52,51,173,175,247,234,172,194,86,49,101,107,114,160
Rps18,9934,11498,9059,9459,8197,6007,5529,5236,6229,5507,4231,4766,4101,4689,4569,4456,4462,4742
Vps52,2065,2364,2052,1355,1045,1342,2319,2318,2533,2870,1940,2297,1189,1219,1374,2116,2468,2288
Gm23111,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
H2-K1,6733,6994,6413,9753,8191,5068,12019,11861,13359,8018,5725,7097,5475,6782,6320,6793,7493,8086
Ring1,1635,2000,1450,963,701,553,902,962,1156,2416,1694,2070,793,786,953,1054,1112,1092
Gm26940,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Mir219a-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir219c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2-Ke6,659,688,588,398,332,335,234,296,341,610,429,541,260,242,243,236,226,269
Gm20427,111,119,80,163,135,81,42,68,85,261,172,224,166,155,136,76,89,100
Slc39a7,2179,2378,1977,2744,2484,1403,1849,1721,2137,2838,2060,2115,1820,1939,1950,1215,1345,1532
Rxrb,3981,4582,3502,2988,2032,1885,3254,3360,3520,4325,2914,3646,2145,1895,2289,2772,2792,3016
Col11a2,49,50,22,51,35,19,134,104,71,212,118,131,244,209,255,259,178,189
BC051537,37,57,45,114,34,122,0,1,4,4,9,18,2,3,2,8,0,6
H2-Oa,10,28,27,17,6,68,0,0,0,0,2,10,0,0,0,2,0,0
Brd2,11508,12152,10041,18397,15860,11849,12548,12001,13317,18191,12927,13423,12985,16037,14138,10837,11848,12321
H2-DMa,24,8,28,4,17,18,24,34,22,34,31,48,35,15,37,62,88,80
H2-DMb2,0,0,1,0,0,0,0,0,1,8,2,2,7,0,0,7,6,3
H2-DMb1,6,0,9,0,4,0,6,0,11,10,8,20,8,0,10,4,6,12
Psmb9,443,600,562,111,136,43,171,116,108,275,255,242,29,32,42,103,120,117
Tap1,1066,1131,1215,400,311,198,873,905,974,1566,1209,1368,430,350,422,790,860,889
Psmb8,353,318,344,199,174,104,454,388,354,312,201,258,121,128,119,396,440,439
Gm20496,0,0,0,0,0,1,0,2,0,0,4,4,5,2,1,5,0,1
Tap2,1079,1170,996,735,596,486,2343,2108,2361,1456,1093,1546,1295,1034,1242,2410,2929,3155
Gm15821,22,2,4,10,0,6,40,32,25,27,18,18,10,6,16,30,27,12
H2-Ob,0,0,0,0,0,4,10,0,0,0,2,6,2,4,4,8,8,12
Gm20506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2-Ab1,110,149,181,58,54,32,262,355,254,43,35,93,28,34,60,175,107,124
H2-Aa,8,8,11,10,12,14,12,2,0,16,14,40,14,36,34,38,30,45
Gm20513,0,0,3,2,1,0,0,0,0,0,0,1,2,1,1,0,1,0
H2-Eb1,40,8,50,11,5,7,32,33,40,60,51,68,34,59,73,69,58,62
H2-Eb2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Btnl2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,3
Btnl1,8,28,16,10,12,29,0,0,0,2,2,8,2,0,2,6,2,0
BC051142,31,43,18,19,11,19,1,0,2,56,57,45,8,7,13,13,3,8
Btnl4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
Btnl6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Notch4,10,47,13,49,22,12,20,24,38,123,96,142,41,56,108,53,61,105
Gpsm3,62,29,34,20,16,14,105,93,64,87,87,59,26,44,33,82,68,78
Pbx2,1585,2202,1966,3208,1966,2362,1854,2140,2308,2640,2066,2136,2119,1786,2110,1617,1804,1955
Ager,42,65,50,138,95,126,57,94,80,139,122,137,143,100,163,88,112,115
Rnf5,1465,1766,1658,1571,921,1114,1625,1477,1692,1619,1221,1390,953,947,1086,1183,1259,1061
Gm20463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agpat1,4455,5217,4605,5510,3605,3880,3708,3660,4311,4869,3606,3907,3149,2958,3097,3097,3215,3304
Egfl8,68,89,86,58,38,65,6,33,26,97,71,107,46,49,60,44,35,48
Gm20460,0,4,28,14,6,0,4,12,12,56,28,44,18,16,21,8,12,28
Ppt2,2031,2233,1968,1560,1117,1875,1337,1382,1380,1910,1489,1623,683,687,754,949,1112,1110
Prrt1,45,8,24,12,8,12,63,65,55,77,41,78,28,20,12,61,48,57
Gm20461,2,68,38,69,24,156,1,0,0,4,0,12,1,2,1,0,1,1
Fkbpl,199,452,449,600,323,929,179,207,277,199,140,210,126,117,175,150,156,156
Atf6b,5897,6544,5668,6050,4800,4106,3982,3866,4458,8341,5336,6495,4077,4456,4876,3908,3964,4133
Tnxb,54,91,64,25,23,8,22,45,24,902,1368,1529,479,539,620,525,562,691
Gm24389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4b,1,17,35,22,2,47,22,6,8,66,88,160,31,48,61,80,39,85
Gm27471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp21a1,0,0,0,0,0,0,0,0,0,23,12,14,8,5,8,1,2,2
C4a,58,68,66,54,42,49,19,14,20,64,50,63,58,47,60,41,26,54
Stk19,1402,1593,1513,1820,1241,965,1443,1491,1605,1957,1574,1571,1668,1769,1711,1335,1433,1508
Dxo,1772,1896,1817,1957,1414,1176,1080,1089,1220,1818,1181,1403,1245,1316,1278,1002,920,1074
Skiv2l,3207,4136,3755,3519,2838,2699,3533,3299,3795,6944,4771,5504,3498,3457,3972,3505,4067,4059
Mir6971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelfe,3028,3519,2964,2235,1673,1813,1663,1567,1744,1936,1367,1606,1039,1208,1154,1288,1402,1373
Cfb,0,2,0,0,0,4,4,0,3,5,8,8,2,0,0,0,2,4
Gm20547,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Mir6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2,343,390,402,134,75,113,132,111,144,349,265,507,140,117,207,131,141,165
Zbtb12,1180,1351,1188,604,392,381,526,495,523,963,627,751,425,366,471,425,409,496
Ehmt2,8176,9378,8550,7075,4221,3859,7641,7873,8275,10994,7768,8947,6334,5599,6640,6848,7839,7446
Slc44a4,0,35,61,34,18,124,0,0,12,8,8,10,4,8,2,6,4,10
Neu1,1329,1391,1178,1304,1040,816,1500,1598,1744,1891,1298,1529,697,818,827,1157,1235,1211
1110038B12Rik,1812,2202,1985,3605,2852,2648,1146,999,1322,1508,1307,1302,2010,2228,2558,1603,1454,1820
Snord52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hspa1b,309,297,254,191,184,251,66,81,76,1276,802,795,143,175,86,633,377,405
Hspa1a,92,86,64,32,32,26,32,32,24,400,258,342,23,38,52,312,156,178
Gm20481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hspa1l,23,58,16,26,54,20,16,38,43,62,64,74,24,30,28,22,31,52
Gm10501,146,130,104,78,84,80,59,68,66,162,161,125,89,92,75,96,63,79
Lsm2,2222,2441,2182,1780,1457,1353,776,671,724,1415,1094,1055,872,854,986,881,768,930
Vars,10955,11836,11706,8743,6827,5268,4645,4845,5214,10404,6941,7910,5273,5316,6194,6052,6091,6881
Vwa7,21,19,25,73,29,31,34,15,20,57,47,43,23,19,21,16,12,10
Sapcd1,22,43,45,83,54,83,22,44,23,20,36,26,10,3,18,8,17,10
Msh5,235,351,376,539,551,440,446,483,526,419,301,340,158,184,207,151,134,205
Gm23421,0,0,0,8,6,2,0,0,0,0,0,0,2,2,0,0,0,2
Clic1,2413,2695,2315,43257,35391,23891,20710,19059,23022,2899,2162,2143,8765,11763,9585,5593,6125,5829
Ddah2,1568,1636,1328,1673,1032,1005,1164,1149,1651,2774,1998,2066,1293,1184,1247,748,815,785
Mpig6b,6,2,9,0,0,0,6,14,16,24,8,12,2,6,14,18,33,36
Ly6g6c,0,0,0,4,0,0,1,0,0,6,9,2,2,0,8,0,1,4
Ly6g6d,104,103,61,25,16,4,2,8,4,85,73,48,13,6,13,39,26,18
Ly6g6e,161,155,229,29,36,24,12,2,16,92,88,85,25,8,16,24,4,14
Ly6g6f,3,2,5,1,1,0,1,0,1,2,0,4,3,2,0,4,1,4
Abhd16a,2131,3129,2506,2142,1320,1966,1767,1956,1935,3830,2988,3143,1305,1141,1400,1583,1625,2050
Ly6g5c,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Ly6g5b,28,50,26,100,40,36,52,14,33,50,35,41,81,54,115,26,36,36
Csnk2b,4021,5141,4359,5556,4349,4692,3726,3605,4343,3141,2336,2513,2957,3551,3311,3103,3304,3259
Gpank1,576,772,576,906,493,733,420,553,577,490,327,437,468,369,453,481,555,573
Gm20522,38,94,64,23,12,9,19,9,28,73,49,34,12,16,21,25,27,38
