Name,CC12h_1,CC12h_2,CC12h_3,GC12h_1,GC12h_2,GC12h_3
4930430F08Rik,297,351,384,244,267,239
Gm47956,0,10,2,10,6,4
1700017N19Rik,0,0,2,0,0,0
Gm35722,0,0,0,0,0,1
Gm26278,0,0,0,0,0,0
Mgat4c,12,19,18,64,50,65
Gm47032,0,0,0,0,0,0
Mir3059,0,0,0,0,0,0
Gm47031,0,2,0,0,0,0
Gm47033,0,0,0,0,0,0
Gm47025,0,0,0,0,0,0
Gm47101,0,0,0,0,0,0
Nts,7850,6321,7993,766,971,737
Rassf9,352,317,281,51,41,19
Gm47143,0,0,0,0,0,0
Alx1,2,2,2,0,2,1
Gm17028,0,0,0,0,0,0
Lrriq1,7,10,14,5,11,12
Gm25376,0,0,0,0,0,0
Gm47164,0,0,0,4,0,0
Slc6a15,511,553,658,606,428,545
Gm47223,0,0,0,0,0,0
Gm47221,2,0,0,0,0,1
Gm47224,0,0,0,0,0,1
Gm25143,0,0,0,0,0,0
Gm47226,0,0,0,0,0,0
Gm21293,0,0,0,0,0,0
Gm6763,0,0,0,0,0,0
Gm8764,0,0,0,0,0,0
Gm21304,0,0,0,0,0,0
Gm21312,0,0,0,0,0,0
Gm20765,0,0,0,0,0,0
Gm4340,0,0,0,0,0,0
Gm22339,0,0,0,0,0,0
Mir6411,0,0,0,0,0,0
Gm22945,0,0,0,0,0,0
Gm25522,0,0,0,0,0,0
Gm25587,0,0,0,0,0,0
Gm25422,0,0,0,0,0,0
Gm36997,0,0,0,0,0,0
Tmtc2,5027,4591,5493,3012,2345,2967
Gm48206,4,3,0,0,0,0
Gm48205,0,0,0,0,0,0
Gm48203,0,0,0,0,0,0
Gm48204,10,0,0,1,0,0
Gm48207,0,0,5,0,0,2
Gm15663,126,171,173,95,89,106
Mettl25,263,241,285,327,370,405
n-R5s80,0,0,0,0,0,0
Gm48298,0,1,0,0,0,1
Ccdc59,1328,1265,1251,1305,1289,1325
Gm24237,0,0,0,0,0,0
Gm25342,0,0,0,0,0,0
Gm48363,0,0,1,0,1,0
Gm48377,10,4,6,0,0,6
C230021G24Rik,0,0,0,0,0,0
Ppfia2,16,17,21,22,23,24
4930532I03Rik,0,0,1,0,0,0
Acss3,6,4,5,27,29,18
Gm24745,0,0,0,0,0,0
Gm29674,0,0,0,0,2,0
Lin7a,3,2,3,9,3,5
Gm38117,0,0,0,0,0,0
Gm44403,0,0,0,0,0,0
Myf5,0,0,0,46,20,30
Myf6,0,0,0,4,6,0
Ptprq,2,2,2,10,18,25
Otogl,3,6,2,13,18,2
Gm29685,3,2,4,17,11,14
Ppp1r12a,5658,5361,5799,4820,5335,5647
Pawr,1874,1992,1998,4542,5174,4602
Gm23105,0,0,0,0,0,0
Gm36283,433,415,496,1378,1668,1601
Gm25591,0,0,0,0,0,0
Syt1,26,21,62,133,117,129
Gm5136,0,0,0,0,0,0
Gm47472,0,0,1,0,0,0
Gm47477,0,0,0,1,0,0
Gm22097,0,0,0,0,0,0
Gm44495,0,0,0,0,0,0
Gm23041,0,0,0,0,0,0
3110043J17Rik,0,0,0,0,0,0
Nav3,674,691,756,238,202,311
Gm36935,0,0,0,0,0,0
Gm47337,0,0,0,1,0,0
Gm47339,0,0,0,0,0,0
Gm47338,0,0,6,0,0,0
9230102K24Rik,0,0,2,1,0,3
E2f7,787,691,745,594,480,612
1700020G17Rik,3,7,6,64,59,91
Gm23698,0,0,0,0,0,0
Gm22186,0,0,0,0,0,0
Gm22236,0,0,0,0,0,0
Csrp2,2656,2599,3344,1617,1399,1514
Zdhhc17,1568,1738,1916,1989,2275,2398
Gm22101,0,0,0,0,0,0
Osbpl8,3312,3241,3565,3103,3261,3319
Bbs10,89,86,77,126,136,168
Gm40761,2,0,0,0,0,1
Nap1l1,7391,7317,7897,8336,8027,8760
Gm25117,0,0,4,1,1,0
Phlda1,951,633,824,333,339,373
Gm28592,4,4,0,0,0,0
4933440J02Rik,0,0,0,2,0,0
Gm30262,1,0,1,2,2,4
Gm30624,1,0,3,13,3,2
Gm47865,0,0,0,0,0,0
Gm37189,0,0,0,0,0,0
Gm20758,0,0,0,2,0,3
Krr1,1699,1534,1899,1865,1925,2013
Glipr1,134,155,149,124,148,158
Glipr1l1,1,0,3,4,5,1
Glipr1l2,5,14,8,7,7,4
Glipr1l3,2,2,0,0,0,0
Caps2,26,48,55,56,57,72
Gm47419,0,0,0,0,3,0
Kcnc2,118,188,203,200,280,277
1700010J16Rik,2,1,2,0,4,0
Gm3942,2,0,0,0,0,3
Atxn7l3b,5161,4931,5391,4445,4800,4734
Gm26596,26,8,28,16,15,30
Gm22507,0,0,0,0,0,0
Gm47519,0,0,0,2,0,0
Gm47522,0,0,0,0,0,0
Gm47524,0,0,0,0,0,0
Gm47532,0,0,0,0,0,1
Gm40765,0,0,0,0,1,0
Gm38333,0,0,0,0,0,0
Gm48104,0,0,0,0,0,0
Gm38281,0,0,0,0,0,0
Trhde,12,17,11,8,14,15
4930473D10Rik,0,0,0,0,0,0
Gm15723,0,0,0,0,1,2
Gm31182,2,1,5,5,3,3
Gm25319,0,0,0,0,0,0
Gm31267,0,0,0,0,0,0
Gm22070,0,0,0,0,0,0
Tph2,3,2,3,12,10,0
Tbc1d15,2654,2872,2884,3062,3082,3303
Gm22794,0,0,0,0,0,0
Rab21,3961,3744,4636,5357,6468,5819
Gm10752,8,10,22,24,40,43
Tmem19,1451,1500,1701,1870,2117,2073
Thap2,875,1030,1054,1149,1381,1395
Zfc3h1,4377,4887,5073,5849,6415,7454
A130012E19Rik,2,6,6,6,7,3
Lgr5,47,48,40,37,53,62
A930009A15Rik,0,1,0,0,0,0
4930422I22Rik,2,2,2,2,2,1
Tspan8,22,30,7,305,344,251
Ptprr,55,56,75,35,38,71
4933416C03Rik,0,0,0,0,0,3
Ptprb,31,56,25,84,84,153
Gm47625,0,0,0,0,0,0
Gm26495,0,0,0,0,0,0
Kcnmb4,171,259,208,215,347,341
Kcnmb4os1,0,0,0,0,0,0
Kcnmb4os2,22,27,16,30,16,21
Cnot2,3003,2932,3291,2868,3136,3289
5330438D12Rik,164,207,203,130,146,163
Gm25190,0,1,0,0,0,0
Gm49344,0,0,0,0,0,0
Gm26579,0,2,2,2,0,0
1700030O20Rik,0,0,2,0,0,0
4930579P08Rik,1,0,0,0,0,0
Myrfl,9,20,8,23,36,30
Rab3ip,1571,1686,1828,1506,1867,1726
Gm10271,129,100,155,153,195,140
D630029K05Rik,0,0,0,3,0,0
Best3,21,13,28,23,25,21
Gm10747,1,0,0,2,0,1
Lrrc10,0,0,0,0,0,0
Cct2,13093,12536,15000,11105,11579,12199
Frs2,4681,5098,5489,4257,4733,5107
4930423D24Rik,5,0,0,2,0,0
Gm26311,0,0,0,0,0,0
Yeats4,1588,1589,1876,1330,1299,1379
9530003J23Rik,0,0,0,0,2,6
Lyz2,128,73,145,429,447,593
Lyz1,6,0,2,3,3,1
Cpsf6,4363,4506,4836,5280,5473,6326
Gm48903,1,7,3,2,3,2
Gm40770,6,0,0,0,0,1
Gm32141,0,0,0,0,0,0
Gm32235,0,0,0,0,0,0
Gm32365,0,0,0,0,0,0
Cpm,35,18,33,89,80,90
Gm25709,0,0,0,0,0,0
Mdm2,3657,3738,4113,3418,3680,3708
Slc35e3,1018,1096,1163,1069,1064,1154
Nup107,1617,1472,1666,1950,2139,2267
Rap1b,6409,6228,7277,5004,5828,5635
Gm32552,0,0,0,0,0,1
Gm40773,0,0,0,2,2,2
4933411E08Rik,2,0,1,1,5,5
Gm37852,0,0,0,0,0,0
5330439M10Rik,1,0,4,0,1,6
Mdm1,315,268,324,357,352,429
Gm47958,0,0,1,0,0,0
Il22,0,0,0,2,2,0
Gm32717,0,0,0,0,0,0
Gm32802,0,0,2,0,0,0
Iltifb,0,0,0,0,0,0
Gm9040,0,0,0,0,0,0
Gm9044,0,0,0,0,0,0
Gm9045,0,0,0,0,0,0
Gm9046,0,0,0,0,0,0
Gm9048,0,0,0,0,0,0
Gm9049,0,0,0,0,0,0
Ifng,0,0,0,0,0,0
AC153498.1,0,0,0,0,0,0
Ifngas1,2,1,0,1,3,0
Gm33337,0,0,0,0,0,0
Gm47425,0,0,0,0,0,0
Gm4065,0,0,0,0,2,0
Gm47434,0,0,0,0,4,2
Dyrk2,2875,2869,3264,5936,7077,7263
4932442E05Rik,64,28,32,116,135,167
Gm10744,0,6,0,22,10,6
Gm38403,0,0,0,0,0,0
Gm47461,0,0,0,1,2,2
Gm33677,4,2,4,135,196,154
1700064J06Rik,0,0,0,0,0,0
Gm47480,1,0,0,1,0,0
Gm34045,0,0,2,8,0,2
Cand1,4877,4599,5453,5149,5352,5513
4930477N07Rik,0,0,0,0,1,1
Gm40778,0,0,0,0,0,0
1700025F24Rik,3,0,0,17,5,8
Grip1os3,0,2,0,16,11,12
Gm16321,0,0,0,0,0,0
Grip1,48,37,52,157,171,268
Gm47341,0,0,0,0,0,0
Gm47024,0,0,0,1,2,0
Gm47342,0,0,0,0,0,0
Gm47027,0,2,2,2,0,0
Gm47026,0,2,2,0,0,1
Grip1os2,0,0,0,0,0,0
Grip1os1,0,0,0,0,0,0
Helb,1196,1368,1502,1410,1519,1709
Irak3,41,70,63,73,98,102
Gm47009,0,0,0,0,0,0
Tmbim4,2563,2822,2979,1612,1607,1892
Llph,1702,1421,1727,1304,1388,1376
Gm48115,0,0,0,0,0,0
Gm38141,0,0,0,0,4,0
Hmga2,1884,2138,2059,314,206,256
1700006J14Rik,11,13,5,4,4,2
9230105E05Rik,0,1,2,0,0,0
Mir763,0,0,0,0,0,0
Gm24298,0,0,0,0,0,0
4930471E19Rik,247,279,283,45,55,57
Gm38289,0,2,2,2,0,0
Gm37505,0,1,0,1,0,1
Gm10743,0,0,0,0,0,0
Gm48202,0,0,1,0,0,0
4921513I03Rik,1,1,0,5,2,0
Msrb3,67,101,95,355,346,390
Gm15961,0,0,0,0,0,0
Gm15910,20,9,11,21,14,14
Lemd3,2124,2085,2244,2232,2486,2707
Gm23632,0,0,0,0,1,0
Gm48341,16,18,8,44,38,110
Wif1,0,2,0,1,1,4
Gm48410,0,0,1,0,0,0
Gm10741,1,0,0,0,0,0
Gm48426,0,0,0,0,0,0
4930432O09Rik,0,0,0,0,1,0
Gm35404,0,0,0,0,0,0
Tbc1d30,6,7,13,120,120,125
Gm48435,0,0,0,0,6,4
Gns,3382,3389,3662,3875,4171,4757
Rassf3,527,605,710,563,522,604
Gm48591,0,0,0,2,3,2
Gm40787,0,0,0,0,0,3
Gm46204,0,6,0,2,3,0
Gm35696,1,1,3,8,7,9
Tbk1,1988,2046,2259,2030,2206,2444
Xpot,4124,3867,4345,3998,4163,4285
Gm24330,0,0,0,0,0,0
D930020B18Rik,0,0,3,2,2,7
Gm35865,0,0,0,0,0,0
BC048403,363,403,431,519,582,550
Srgap1,451,503,443,806,1148,1114
Gm48804,4,2,2,8,2,25
Tmem5,1068,1107,1400,1155,1204,1395
Gm4489,2,3,0,6,1,2
Gm36041,0,1,1,0,0,0
Gm48877,6,2,1,17,8,31
Avpr1a,0,0,1,0,2,0
Gm48878,0,0,0,0,0,0
A130077B15Rik,0,3,1,0,1,1
Mir6412,0,0,0,0,0,0
Ppm1h,142,183,151,267,336,282
Mir8104,0,0,0,0,0,0
A430028G04Rik,1,0,2,1,1,1
Gm47582,0,0,0,0,0,0
Gm36208,2,0,5,2,0,0
Mirlet7i,0,0,0,0,0,0
Mon2,4250,4213,4449,4309,4509,4539
Usp15,2442,2417,2458,2358,2419,2704
Gm27920,0,0,0,0,0,0
Fam19a2,108,104,110,249,429,399
Gm22958,0,0,0,0,0,0
Gm47801,0,1,0,2,0,0
Gm23777,0,0,0,0,0,0
Gm47839,0,0,0,0,1,1
Gm47840,0,0,0,0,0,0
Gm36719,0,1,1,0,0,0
Slc16a7,20,11,20,105,100,134
Gm45604,0,0,0,0,0,0
Gm47862,0,0,1,0,2,1
Lrig3,370,431,397,597,529,786
Gm22183,0,0,0,0,0,0
1700021G15Rik,0,0,2,0,0,0
1700025K04Rik,0,0,0,0,1,2
Gm40797,0,2,0,0,0,0
Mir378d,0,0,0,0,0,0
Gm47966,0,0,4,0,0,1
4930484H19Rik,0,0,0,0,0,2
Gm24179,0,0,0,0,0,0
Atp23,217,255,241,280,199,296
Gm49335,2,4,16,0,2,2
Gm47972,0,0,2,0,0,0
Ctdsp2,10640,11717,12618,8500,9981,9293
Mir26a-2,0,0,0,0,0,0
Mir546,0,0,0,0,0,0
Avil,893,957,825,546,726,616
Tsfm,1333,1221,1549,1152,1264,1270
Eef1akmt3,54,67,64,49,50,51
Mettl1,956,907,1198,916,897,964
Cyp27b1,22,26,36,23,26,22
9-Mar,1121,1170,1376,1080,1215,1085
Cdk4,6699,6332,7551,6978,7710,7911
Tspan31,3584,3384,3831,2557,2891,2929
A730063M14Rik,17,26,43,34,25,30
Agap2,9,7,12,17,24,36
Os9,7476,7397,8654,5666,5855,6775
Gm23664,0,0,0,0,0,0
B4galnt1,211,260,313,347,455,411
Slc26a10,4,5,16,8,11,4
Arhgef25,722,819,1034,873,1011,1021
Dtx3,2779,3020,3790,3322,3429,3737
F420014N23Rik,73,73,95,92,53,71
Pip4k2c,2691,2833,3169,1869,2264,1898
Kif5a,270,408,372,1244,1431,1550
Dctn2,6822,6755,7642,5593,6201,6479
Mbd6,5195,5496,5477,3797,3925,4027
Gm20492,11,15,28,43,14,12
Gm4189,20,24,13,41,23,27
Ddit3_1,611,649,668,400,418,374
Ddit3_2,205,186,232,174,174,192
Mars,3449,3321,3698,3007,3406,3599
Arhgap9,0,0,0,18,10,16
Gli1,125,144,150,87,57,97
Gm47200,0,0,0,0,2,2
Inhbe,0,0,0,0,0,0
Inhbc,0,0,0,0,0,0
R3hdm2,5074,5321,5934,4618,4617,4666
Gm23819,0,0,0,0,0,0
Stac3,88,95,134,129,129,163
Ndufa4l2,578,743,669,38,45,55
Shmt2,4380,4983,4553,3084,2975,3351
Nxph4,14,26,7,14,8,9
Lrp1,33571,33299,35009,22680,17751,27955
Gm16217,0,0,0,0,0,0
Stat6,4525,4898,4897,3010,3439,3203
Nab2,3947,3898,4396,3009,3420,3429
Gm16229,4,4,8,11,8,8
Nemp1,1141,1477,1559,1445,1635,1639
Gm16230,1,0,8,0,4,0
Myo1a,113,134,83,155,278,279
Tac2,42,26,42,70,100,107
Zbtb39,929,1038,1155,1020,1009,1119
Gpr182,38,37,81,69,78,80
Rdh1,2,8,0,7,10,6
Rdh16f1,0,6,0,4,2,15
Rdh9,0,0,1,0,2,2
Rdh16,0,0,1,7,6,13
Rdh19,0,0,0,2,2,0
Rdh16f2,19,12,18,5,11,10
Rdh7,0,1,0,0,0,0
Sdr9c7,0,0,0,4,1,2
Gm23996,0,0,0,0,0,0
Hsd17b6,0,1,0,1,2,0
Prim1,344,251,298,592,556,517
Naca,11067,10642,12268,8487,9056,8904
Ptges3,7216,6285,7476,5952,5831,6173
Gm47438,2,0,4,2,1,4
Atp5b,38596,38045,45878,27748,30859,30683
Snord59a,0,0,0,0,0,0
Mir677_1,0,0,0,0,0,0
Mir677_2,0,0,0,0,0,0
Baz2a,8261,8551,9042,5656,6107,6494
Rbms2,2809,3084,3191,2307,2535,2432
Gls2,126,119,122,64,47,59
Spryd4,487,452,532,340,417,413
Mip,0,4,4,4,2,4
Gm26847,7,6,2,4,4,13
Timeless,865,774,892,1218,976,1405
Apon,6,6,8,8,7,4
Apof,6,0,6,2,6,20
Stat2,2662,3284,3037,1710,2057,2345
Il23a,342,341,284,109,104,90
Gm23241,0,0,0,0,0,0
Pan2,2195,2513,2477,2624,2616,3155
Cnpy2,3283,3316,3830,2008,2096,2184
Cs,8205,7463,8651,6702,7359,7371
Gm23182,0,0,0,0,0,0
Coq10a,482,559,666,494,557,581
Ankrd52,8006,7630,8594,5942,6105,6708
Gm26308,0,0,0,0,0,0
Mir6914,0,0,0,0,0,0
Mir6915,0,1,0,0,0,0
Gm17201,20,8,7,4,9,8
Slc39a5,2,0,2,0,0,4
Nabp2,1660,1742,1948,1013,1046,992
Gm25361,0,0,0,0,0,0
Rnf41,2069,1994,2387,1700,1801,1853
Gm26347,0,0,0,0,0,0
Mir8105,0,0,0,0,0,0
Smarcc2,7188,7333,8064,6498,6651,6987
Myl6,14220,14302,16924,11511,13230,12215
Myl6b,368,297,364,275,303,362
A430046D13Rik,64,92,70,110,123,172
Esyt1,4502,5156,5192,3322,3330,3556
Mir6916,0,0,0,0,0,0
Gm29585,41,53,49,31,33,44
Zc3h10,743,771,798,606,541,604
Rpl41,15977,15073,18490,7389,7734,7631
Pa2g4,4868,5019,5816,5592,6023,6362
Gm47275,0,0,0,0,0,0
Erbb3,339,380,349,173,233,247
Mir6917,0,0,0,0,0,0
Gm47540,0,0,0,0,0,0
Rps26,11261,10882,12530,7689,7542,7752
Ikzf4,42,52,71,149,156,182
Gm26876,3,6,2,5,10,8
AC117232.1,1,17,0,3,7,2
Suox,318,279,388,334,413,454
Rab5b,4411,4805,4844,2961,3730,3396
Cdk2,2742,2456,2830,1946,1836,2127
Pmel,30,38,32,28,38,35
Dgka,796,817,967,499,544,559
Pym1,1022,858,1166,826,866,821
Gm47093,1,0,7,11,10,7
Mmp19,1405,1258,1480,4287,5460,5824
Tmem198b,1316,1246,1421,1359,1462,1369
Dnajc14,4219,4076,4583,3527,3965,3898
Sarnp,678,755,804,872,860,1013
Ormdl2,554,629,702,341,313,316
Gdf11,547,496,688,569,609,551
Cd63,14095,13799,15977,10170,12380,11705
Rdh5,285,316,275,251,226,289
Bloc1s1,420,424,401,410,445,387
Itga7,91,100,124,297,363,381
Gm25494,0,0,0,0,0,0
Mettl7b,2,2,0,0,0,0
9030616G12Rik,0,0,0,1,0,1
Olfr9,0,0,0,0,0,0
Olfr763,0,0,0,0,0,0
Olfr764-ps1,2,0,0,0,0,0
Olfr765,0,0,1,0,0,1
Olfr766-ps1,0,0,8,0,0,0
Olfr767,0,0,0,1,0,1
Olfr768,4,0,1,0,3,0
Olfr769,2,1,10,0,2,0
Olfr770,0,1,0,1,0,0
Olfr771,0,0,0,0,0,0
Gm25807,0,0,0,0,0,0
Olfr772,0,0,0,0,0,1
Olfr773,0,0,0,0,0,0
Olfr774,0,0,0,0,3,0
Olfr775,0,0,0,10,15,6
Olfr776,0,0,0,0,0,0
Olfr777,0,2,0,0,1,0
Gm25764,0,0,0,0,0,0
Olfr779,0,0,0,0,0,0
Olfr780,0,0,0,0,1,0
Olfr781,0,0,1,0,0,0
Olfr782,0,0,0,0,1,0
Olfr784,2,4,2,1,3,1
Olfr785,0,0,1,0,0,0
Olfr786,0,0,1,0,0,0
Olfr787,0,0,0,1,0,1
Olfr788,1,0,0,0,0,0
Olfr789,0,0,0,0,0,1
Olfr790,0,0,0,0,0,0
Olfr791,1,0,0,1,0,1
Olfr792,0,0,0,0,0,0
Olfr794,1,0,1,0,0,0
Gm23252,0,0,0,0,0,0
Olfr796,0,0,0,0,2,0
Olfr798,1,0,0,0,0,1
Olfr799,0,0,0,1,0,0
Olfr800,0,0,0,0,0,0
Olfr801,0,0,0,0,0,0
Olfr802,0,0,0,2,1,0
Olfr803,0,1,0,0,0,0
Gm24717,0,0,0,0,0,0
Olfr804,0,1,0,0,0,0
Olfr805,179,127,219,48,70,48
Gm24485,0,0,0,0,0,0
Olfr806,4,4,0,0,0,0
Olfr807,0,2,1,0,0,1
Olfr808,0,0,4,1,0,0
Olfr809,48,45,66,9,24,13
Olfr810,480,416,448,318,296,305
Olfr811,0,0,0,0,1,0
Olfr812,0,0,0,0,0,0
Olfr813,0,0,0,0,0,1
Olfr814,17,13,8,15,6,10
Olfr815,0,0,0,0,0,0
Olfr816,0,0,1,0,3,1
Olfr818,0,0,0,0,0,0
Olfr819,0,0,0,0,0,0
Olfr247,0,0,0,0,0,0
Gm10310,1,1,0,1,0,2
Olfr820,0,0,0,0,0,1
Olfr821,0,0,2,0,0,1
Olfr822,1,0,0,1,0,0
Olfr823,0,0,0,2,2,2
Olfr824,8,2,4,20,24,16
Olfr825,0,1,0,0,1,1
Olfr826,0,0,0,0,0,0
Olfr827,0,0,0,0,0,0
Neurod4,1,0,1,1,0,0
Tespa1,0,2,0,5,0,6
Vmn2r84,17,6,2,10,0,5
Vmn2r85,9,6,9,10,5,8
Vmn2r86,2,8,4,1,4,3
Vmn2r87,54,56,48,34,33,40
Gm31793,206,246,205,190,239,296
Gm23793,0,0,0,0,0,0
Gm26445,0,3,5,2,0,8
Sfi1,1979,2270,2372,2672,2490,3013
Gm11399,0,0,0,0,0,0
Drg1,2412,2344,2739,2349,2720,2867
Gm12735,2,4,0,0,2,0
Eif4enif1,2262,2245,2372,2511,2643,2828
Patz1,1263,1252,1340,1386,1381,1673
Gm12592,79,80,55,106,96,112
Gm11944,2,2,0,2,6,9
Pik3ip1,122,208,166,838,751,660
Limk2,2603,3180,2968,2135,2284,2317
Gm11948,8,2,9,0,8,10
Rnf185,1421,1260,1422,1246,1312,1351
8430429K09Rik,63,107,142,131,102,137
Gm24439,0,0,0,0,0,0
Pla2g3,72,56,72,80,124,125
Inpp5j,104,151,176,118,188,159
Selenom,963,921,1123,613,799,702
Smtn,4023,3805,4266,4828,5566,5160
Gm11946,14,2,4,15,28,31
Gm11947,0,0,0,0,0,0
Tug1,6810,6404,7130,6402,6583,7372
Gm27624,0,0,0,0,0,0
Gm27517,0,0,0,0,0,0
Gm27937,0,0,0,0,0,0
Gm27640,0,0,0,0,0,0
Morc2a,3758,4086,4127,5026,5414,5867
Gm26393,0,0,0,0,0,0
Osbp2,30,25,26,139,97,85
Gm24013,0,0,0,0,0,0
4921536K21Rik,28,63,22,24,50,47
Dusp18,1140,1092,1192,584,602,530
Slc35e4,1354,1471,1557,1036,1147,1154
Tcn2,1798,1856,2022,2410,2908,2948
4930556J24Rik,35,60,52,23,47,31
Pes1,3014,3067,3319,2850,3142,3205
Gal3st1,18,3,4,10,3,4
Sec14l4,0,0,0,8,16,13
Sec14l3,0,0,0,0,2,0
Mtfp1,230,190,244,358,355,428
Sec14l2,261,337,302,316,399,359
Rnf215,1297,1276,1458,1237,1393,1457
Mir3060,0,0,0,0,0,0
Ccdc157,876,1011,949,1271,1325,1413
Sf3a1,4582,4394,5062,4922,5158,5526
Tbc1d10a,1110,931,1184,1395,1278,1263
Castor1,240,296,266,129,154,132
Osm,8,2,4,4,6,12
Lif,354,254,324,525,569,503
Gm11959,0,0,0,0,1,0
Gm11958,4,0,0,0,0,0
Gm24803,0,0,0,0,0,0
Hormad2,16,26,7,13,17,5
Mtmr3,2870,3062,3298,3398,3893,4112
Gm11032,0,0,0,0,0,0
Gm11961,0,0,0,0,0,0
Ascc2,3723,4046,4019,3434,3459,3858
Uqcr10,1737,1624,2069,1472,1502,1488
Zmat5,405,484,553,423,510,401
Cabp7,0,10,2,16,9,25
Nf2,4327,4147,4553,4299,4660,4711
Nipsnap1,397,355,487,682,616,738
Mir6918,0,0,0,0,0,0
Thoc5,1578,1331,1595,1386,1324,1573
Nefh,2,0,3,14,2,22
Ap1b1,3810,4155,4166,4081,4552,4344
Gm47296,1,0,0,0,0,0
Gm24958,0,0,0,0,0,0
Gas2l1,7606,8516,8669,16358,18619,17298
Rasl10a,448,571,643,1017,931,1004
Ewsr1,14509,14418,15957,14975,15875,17200
Rhbdd3,734,822,889,584,509,687
Emid1,1,4,7,26,28,39
Kremen1,3882,4399,4575,2918,3642,3493
Gm25142,0,0,0,0,0,0
Znrf3,611,659,751,805,897,1027
Gm11963,10,11,27,5,8,20
Xbp1,10169,9323,10304,3790,3550,4040
Ccdc117,2214,2793,2824,2222,2182,2284
Gm22471,0,0,0,0,0,0
Ankrd36,7,6,4,14,6,8
Mrps24,1291,1271,1345,925,1065,1041
Urgcp,2017,1652,1998,1647,1728,1866
Dbnl,3944,3948,4525,2932,3320,3342
Pgam2,198,197,194,261,305,266
Polm,1049,1207,1176,867,978,977
Aebp1,13871,14349,15564,14125,15547,17372
Pold2,1322,1348,1347,1295,1296,1357
Myl7,5,0,0,0,0,2
Gck,44,40,49,39,44,53
Gm11967,0,0,0,0,0,0
Ykt6,4668,4323,5435,3758,3876,3846
Camk2b,397,226,493,476,453,632
Nudcd3,2378,2464,2661,2181,2473,2492
A730071L15Rik,2,0,0,2,4,0
Npc1l1,0,2,2,2,2,6
Ddx56,1603,1540,1879,1836,1975,2254
Tmed4,4652,4332,5336,3635,4057,3985
n-R5s67,1,0,0,0,0,0
Ogdh,7935,7941,8316,7292,7843,7795
Zmiz2,3700,3935,4268,3357,3504,3673
Mir7651,0,0,0,1,0,0
Ppia,14536,13515,16700,9946,10544,11058
H2afv,2031,1889,2526,1770,1700,1960
Purb,13170,11383,14178,11939,13036,13379
Gm22123,0,0,0,0,0,0
Gm11973,242,279,248,278,246,304
Myo1g,2,6,2,26,29,38
Snhg15,203,179,206,572,556,625
Snora9,0,0,0,0,0,0
Gm24000,0,0,0,2,0,0
Ccm2,1735,1593,1956,1410,1460,1475
Nacad,147,101,164,234,231,290
Tbrg4,2269,2029,2402,2321,2540,2757
Gm24313,0,0,0,0,0,0
Snora5c,0,0,0,0,0,0
Wap,0,0,0,1,2,0
Ramp3,756,612,956,100,68,90
Gm11981,10,2,2,2,4,6
Gm11983,0,1,0,1,1,3
Adcy1,45,57,51,26,26,49
Gm11985,0,0,0,20,25,14
Igfbp1,0,0,0,2,0,0
Igfbp3,127,144,124,94,172,162
Gm11986,0,0,0,0,0,1
Gm27393,0,0,0,0,0,0
Gm24051,0,0,0,0,0,0
Tns3,1099,1119,1337,5982,6844,7482
Pkd1l1,51,80,67,43,40,61
Hus1,453,404,517,717,658,676
Sun3,0,4,5,0,0,0
Gm11992,7,4,9,8,6,4
Upp1,7,23,35,74,46,76
Abca13,29,11,30,37,14,46
Gm36954,0,0,0,0,0,0
Vwc2,3,1,2,9,2,19
Gm23065,0,0,0,0,0,0
Zpbp,11,14,18,17,17,22
Gm26458,0,0,0,0,0,0
Spata48,8,4,10,39,9,16
Gm11998,0,0,0,1,0,4
4930512M02Rik,1,0,0,2,1,0
Gm11999,0,1,2,1,0,1
Ikzf1,9,0,2,18,29,28
Gm12000,0,0,0,0,0,0
Fignl1,388,316,376,1004,879,1006
Ddc,15,6,7,87,49,79
1700042O10Rik,0,0,0,0,0,0
Gm25058,0,0,0,0,0,0
Grb10,104,78,139,696,780,845
Gm24036,0,0,0,0,0,0
Cobl,154,191,245,350,364,398
Gm12002,0,0,1,0,0,0
Gm22156,0,0,0,0,0,0
Gm22789,0,0,0,0,0,0
4930554G24Rik,6,8,8,0,4,7
1700046C09Rik,0,1,3,10,1,2
Pom121l12,0,0,0,0,0,0
Gm24707,0,0,0,0,0,0
Gm25490,0,0,0,0,0,0
Gm37319,0,0,0,0,0,0
Vstm2a,41,65,36,509,575,559
Sec61g,2761,2465,3187,1259,1485,1507
Gm24714,0,0,0,0,0,0
Gm25698,0,0,0,0,0,0
Egfr,4080,3929,4680,3622,4086,4685
Egfros,0,0,0,0,0,1
Eldr,60,66,143,303,203,348
Fbxo48,30,48,24,99,76,106
Plek,37,52,42,76,100,95
Cnrip1,24,23,40,76,113,109
Ppp3r1,4488,4240,4859,4812,5546,5169
Wdr92,522,612,708,618,759,660
Pno1,1246,1027,1426,1036,1025,932
C1d,1426,1265,1353,988,1282,1170
Gm23959,0,0,0,0,0,0
Etaa1,620,551,550,574,563,699
Etaa1os,31,8,10,3,8,8
Gm12018,0,0,0,0,0,0
Gm37869,0,0,0,0,0,0
Gm12022,0,0,1,0,1,1
Gm12023,3,0,2,2,2,3
Gm23093,0,0,0,0,0,0
Gm28401,0,0,0,0,0,0
Gm23021,0,0,0,0,0,0
8430419K02Rik,2,1,1,0,3,7
